Geneid,SC2,SC2yuan,SC3,SC3yuan
ENSMUSG00000112547,0,0,0,0
ENSMUSG00000036257,774,356,908,437
ENSMUSG00000112795,46,3,48,12
ENSMUSG00000020598,3,80,2,109
ENSMUSG00000112056,0,0,0,0
ENSMUSG00000112448,0,0,0,0
ENSMUSG00000112823,6,5,2,6
ENSMUSG00000046314,0,186,0,247
ENSMUSG00000081636,0,0,0,0
ENSMUSG00000086012,0,0,0,0
ENSMUSG00000112112,0,0,0,0
ENSMUSG00000088852,0,0,0,0
ENSMUSG00000119407,0,0,0,0
ENSMUSG00000092404,0,0,0,0
ENSMUSG00000112054,0,0,0,0
ENSMUSG00000112768,0,0,0,0
ENSMUSG00000112604,0,0,0,0
ENSMUSG00000112859,0,0,0,0
ENSMUSG00000064800,0,0,0,0
ENSMUSG00000112915,0,0,0,0
ENSMUSG00000112088,0,0,0,0
ENSMUSG00000112811,0,4,0,0
ENSMUSG00000112174,0,0,0,0
ENSMUSG00000112410,0,0,1,0
ENSMUSG00000112169,0,0,0,0
ENSMUSG00000021047,180,59,187,59
ENSMUSG00000112358,43,1,37,0
ENSMUSG00000112420,0,0,0,0
ENSMUSG00000112483,0,0,2,0
ENSMUSG00000104308,0,0,0,0
ENSMUSG00000112215,0,0,0,0
ENSMUSG00000112232,0,0,0,0
ENSMUSG00000112908,145,514,116,670
ENSMUSG00000111984,0,0,0,0
ENSMUSG00000112085,0,0,0,0
ENSMUSG00000091277,289,57,285,57
ENSMUSG00000112005,0,0,0,0
ENSMUSG00000108639,0,0,0,0
ENSMUSG00001118661,0,0,0,0
ENSMUSG00000098099,0,0,0,0
ENSMUSG00000112651,0,0,0,0
ENSMUSG00000112763,0,0,0,0
ENSMUSG00000020950,0,4,0,2
ENSMUSG00000089922,0,0,0,0
ENSMUSG00000104861,0,0,0,0
ENSMUSG00000112486,0,0,0,0
ENSMUSG00000100844,0,0,0,0
ENSMUSG00000112079,0,0,0,0
ENSMUSG00000089025,0,0,0,0
ENSMUSG00000112605,6,171,2,153
ENSMUSG00000098219,0,0,0,0
ENSMUSG00000112353,0,0,0,0
ENSMUSG00000002688,0,77,0,100
ENSMUSG00000112372,0,0,0,0
ENSMUSG00000112154,0,0,0,0
ENSMUSG00000112685,0,0,0,0
ENSMUSG00000111986,0,0,0,0
ENSMUSG00000112926,0,189,0,258
ENSMUSG00000046620,0,49,1,60
ENSMUSG00000035293,1203,111,1047,154
ENSMUSG00000020952,648,541,501,672
ENSMUSG00000111959,0,0,0,0
ENSMUSG00000020953,1,0,0,0
ENSMUSG00000020954,1159,788,1180,956
ENSMUSG00000020955,135,32,103,37
ENSMUSG00000089346,0,0,0,0
ENSMUSG00000035247,6277,2111,5950,2727
ENSMUSG00000112746,0,40,0,59
ENSMUSG00000035181,2032,480,1984,442
ENSMUSG00000020956,386,50,352,63
ENSMUSG00000112064,3,20,0,24
ENSMUSG00000035148,0,0,0,0
ENSMUSG00000112063,0,0,0,0
ENSMUSG00000035142,137,34,195,60
ENSMUSG00000112139,0,0,0,0
ENSMUSG00000111982,0,0,0,0
ENSMUSG00000112437,0,0,0,0
ENSMUSG00000035133,1799,1904,1593,2445
ENSMUSG00000100315,0,0,0,0
ENSMUSG00000119273,0,2,0,0
ENSMUSG00000119013,0,7,0,2
ENSMUSG00000112412,0,0,0,0
ENSMUSG00000061603,1,80,0,124
ENSMUSG00000112251,0,0,0,0
ENSMUSG00000119139,0,0,0,0
ENSMUSG00000021010,0,9,0,12
ENSMUSG00000113179,0,0,0,0
ENSMUSG00000099407,0,0,0,0
ENSMUSG00000112549,0,0,0,0
ENSMUSG00000035105,29,67,32,60
ENSMUSG00000112821,0,0,0,0
ENSMUSG00000064605,0,0,0,0
ENSMUSG00000112705,0,0,0,0
ENSMUSG00000113970,0,0,0,0
ENSMUSG00000112053,0,0,0,0
ENSMUSG00000112204,0,3,0,3
ENSMUSG00000114047,0,0,0,4
ENSMUSG00000113947,0,0,0,0
ENSMUSG00000112145,3,10,3,24
ENSMUSG00000044408,980,319,986,341
ENSMUSG00000106344,0,0,0,0
ENSMUSG00000113096,2,0,0,0
ENSMUSG00000054302,441,139,487,200
ENSMUSG00000113392,0,2,1,1
ENSMUSG00000119895,0,0,3,0
ENSMUSG00000072255,4,16,4,33
ENSMUSG00000119302,0,2,0,0
ENSMUSG00000118994,0,0,0,0
ENSMUSG00000111904,11,96,7,176
ENSMUSG00000118864,2,0,0,0
ENSMUSG00000118751,0,0,0,4
ENSMUSG00000112186,6,68,7,63
ENSMUSG00000119670,0,1,4,0
ENSMUSG00000119206,0,0,0,2
ENSMUSG00000005656,1578,775,1330,795
ENSMUSG00000062929,393,1226,425,1648
ENSMUSG00000113209,4,0,1,0
ENSMUSG00000035021,3176,548,3014,669
ENSMUSG00000098026,2,0,3,0
ENSMUSG00000092233,0,0,1,0
ENSMUSG00000088922,0,0,0,0
ENSMUSG00000062198,307,34,274,47
ENSMUSG00000113467,6,6,8,5
ENSMUSG00000113137,55,0,48,3
ENSMUSG00000073079,103,30,52,30
ENSMUSG00000095595,8,0,15,4
ENSMUSG00000112022,4,2,4,12
ENSMUSG00000113693,0,0,0,0
ENSMUSG00000112449,41,26,31,42
ENSMUSG00000094103,4,17,7,11
ENSMUSG00000112690,5,13,5,14
ENSMUSG00000114160,0,4,0,1
ENSMUSG00000079108,154,82,167,114
ENSMUSG00000112368,13,1,22,0
ENSMUSG00000021022,774,148,688,180
ENSMUSG00000021023,453,50,496,73
ENSMUSG00000021024,4493,720,4474,907
ENSMUSG00000059033,13,95,15,95
ENSMUSG00000021025,12064,533,12173,506
ENSMUSG00000112348,5,7,12,0
ENSMUSG00000063129,7,350,18,374
ENSMUSG00000045440,0,0,1,0
ENSMUSG00000021027,2780,532,2620,771
ENSMUSG00000112393,5,0,5,0
ENSMUSG00000046747,3,0,1,6
ENSMUSG00000012076,416,145,391,203
ENSMUSG00000065244,0,0,0,0
ENSMUSG00000112315,0,0,0,0
ENSMUSG00000112650,1,32,0,28
ENSMUSG00000112211,0,0,0,0
ENSMUSG00000077455,0,0,0,0
ENSMUSG00000112164,1,0,0,0
ENSMUSG00000021028,311,119,329,134
ENSMUSG00000066491,10,2,17,4
ENSMUSG00000112626,0,0,0,0
ENSMUSG00000112343,0,0,0,0
ENSMUSG00000112468,0,0,0,0
ENSMUSG00000001496,0,0,0,0
ENSMUSG00000098172,0,0,0,0
ENSMUSG00000077177,0,0,0,0
ENSMUSG00000092515,0,0,0,0
ENSMUSG00000104155,0,0,0,0
ENSMUSG00000058669,0,0,0,0
ENSMUSG00000112618,0,0,0,0
ENSMUSG00000112886,0,0,0,0
ENSMUSG00000089894,0,1,0,0
ENSMUSG00000001497,0,0,0,2
ENSMUSG00000035472,0,0,0,0
ENSMUSG00000079104,1052,154,970,181
ENSMUSG00000047022,228,55,183,86
ENSMUSG00000078982,0,0,0,0
ENSMUSG00000086372,2,0,0,0
ENSMUSG00000084793,0,0,0,0
ENSMUSG00000103704,0,0,0,0
ENSMUSG00000035451,0,0,0,0
ENSMUSG00000046782,0,0,0,0
ENSMUSG00000085851,0,0,0,0
ENSMUSG00000066489,0,10,0,7
ENSMUSG00000112911,0,0,0,0
ENSMUSG00000111886,0,5,0,7
ENSMUSG00000112704,0,0,0,0
ENSMUSG00000035431,0,3,0,4
ENSMUSG00000045930,0,0,0,0
ENSMUSG00000112487,0,0,0,0
ENSMUSG00000112785,0,0,0,0
ENSMUSG00000112531,0,0,0,0
ENSMUSG00000112649,0,0,0,0
ENSMUSG00000097443,1,0,5,0
ENSMUSG00000020986,964,544,885,624
ENSMUSG00000060121,328,76,377,116
ENSMUSG00000065232,0,0,0,0
ENSMUSG00000020993,655,226,675,282
ENSMUSG00000020994,2482,1442,2349,1871
ENSMUSG00000066487,27,22,33,26
ENSMUSG00000060566,0,25,0,67
ENSMUSG00000021000,2653,276,2382,351
ENSMUSG00000077505,3,0,1,0
ENSMUSG00000035329,968,294,969,373
ENSMUSG00000098618,0,0,0,0
ENSMUSG00000112385,0,0,0,0
ENSMUSG00000098229,0,0,0,0
ENSMUSG00000112583,0,20,0,8
ENSMUSG00000112867,0,0,0,0
ENSMUSG00000112671,0,0,0,0
ENSMUSG00000111978,0,684,0,736
ENSMUSG00000112851,0,24,0,29
ENSMUSG00000077586,0,0,0,0
ENSMUSG00000077603,0,0,0,0
ENSMUSG00000112355,0,0,0,0
ENSMUSG00000112050,0,0,0,0
ENSMUSG00000112455,0,0,0,0
ENSMUSG00000112092,0,3,0,2
ENSMUSG00000112687,0,0,0,0
ENSMUSG00000112840,0,22,0,28
ENSMUSG00000113549,0,0,0,1
ENSMUSG00000113678,0,0,0,0
ENSMUSG00000119332,0,0,0,0
ENSMUSG00000102199,0,0,0,0
ENSMUSG00000114112,0,0,0,0
ENSMUSG00000113518,0,0,0,0
ENSMUSG00000114039,0,1,0,1
ENSMUSG00000098029,0,0,0,2
ENSMUSG00000100476,0,0,0,0
ENSMUSG00000113429,0,0,0,0
ENSMUSG00000035653,0,0,0,0
ENSMUSG00000113456,0,23,0,33
ENSMUSG00000113588,0,0,0,0
ENSMUSG00000113043,0,0,0,0
ENSMUSG00000088468,0,0,0,0
ENSMUSG00000113725,0,0,0,0
ENSMUSG00000113144,0,0,0,0
ENSMUSG00000113171,0,0,0,0
ENSMUSG00000113111,0,10,0,17
ENSMUSG00000113395,0,0,0,0
ENSMUSG00000113071,3,7,3,17
ENSMUSG00000113523,0,0,0,0
ENSMUSG00000113153,0,0,0,0
ENSMUSG00000113890,14,0,8,0
ENSMUSG00000091396,0,0,0,0
ENSMUSG00000114044,0,0,0,0
ENSMUSG00000114078,0,7,0,7
ENSMUSG00000113590,0,0,0,0
ENSMUSG00000098200,0,0,0,0
ENSMUSG00000058933,0,576,0,658
ENSMUSG00000113393,0,0,0,0
ENSMUSG00000114123,0,0,0,0
ENSMUSG00000112972,0,0,0,0
ENSMUSG00000118736,0,0,0,0
ENSMUSG00000113684,0,0,0,0
ENSMUSG00000113602,0,0,0,0
ENSMUSG00000113208,0,0,0,0
ENSMUSG00000113152,0,0,1,0
ENSMUSG00000043060,0,0,0,0
ENSMUSG00000077703,0,0,0,0
ENSMUSG00000091905,543,316,483,449
ENSMUSG00000114029,0,23,0,13
ENSMUSG00000113075,0,11,0,5
ENSMUSG00000047227,30,41,44,52
ENSMUSG00000020948,452,107,456,126
ENSMUSG00000035614,1308,488,1269,626
ENSMUSG00000113298,0,0,0,0
ENSMUSG00000035597,1752,828,1647,1067
ENSMUSG00000087790,8,1,3,3
ENSMUSG00000020949,1747,346,1804,398
ENSMUSG00000114157,3,0,4,0
ENSMUSG00000055884,559,87,420,109
ENSMUSG00000112992,0,0,0,0
ENSMUSG00000047534,879,44,855,47
ENSMUSG00000113228,0,0,0,0
ENSMUSG00000113233,0,0,1,0
ENSMUSG00000035560,0,26,0,20
ENSMUSG00000113442,0,0,0,0
ENSMUSG00000119585,0,0,0,0
ENSMUSG00000077590,0,0,0,0
ENSMUSG00000088441,0,0,0,0
ENSMUSG00000119612,0,0,0,0
ENSMUSG00000119901,0,0,0,0
ENSMUSG00000113785,0,0,0,0
ENSMUSG00000113531,0,0,0,2
ENSMUSG00000060499,0,4,0,11
ENSMUSG00000114093,0,0,0,0
ENSMUSG00000113288,0,0,0,0
ENSMUSG00000034912,0,0,0,0
ENSMUSG00000113291,0,0,0,0
ENSMUSG00000113808,0,0,0,0
ENSMUSG00000088019,0,0,0,0
ENSMUSG00000113501,0,0,0,0
ENSMUSG00000114180,0,0,0,0
ENSMUSG00000113698,0,0,0,0
ENSMUSG00000113364,0,2,0,8
ENSMUSG00000113777,0,0,0,0
ENSMUSG00000118897,0,0,0,0
ENSMUSG00000113948,3959,101,3674,101
ENSMUSG00000084448,0,0,0,0
ENSMUSG00000114010,0,0,0,0
ENSMUSG00000113657,0,14,0,21
ENSMUSG00000114128,0,0,0,0
ENSMUSG00000113182,0,5,0,9
ENSMUSG00000113526,0,0,0,0
ENSMUSG00000113674,0,0,0,1
ENSMUSG00000113655,0,0,0,0
ENSMUSG00000113867,0,0,0,0
ENSMUSG00000113161,0,0,0,0
ENSMUSG00000113561,0,0,0,0
ENSMUSG00000113433,0,0,0,0
ENSMUSG00000113166,0,0,0,0
ENSMUSG00000113503,0,0,0,0
ENSMUSG00000112933,0,0,0,0
ENSMUSG00000113320,0,0,0,0
ENSMUSG00000113098,0,0,0,0
ENSMUSG00000113716,0,1,5,0
ENSMUSG00000113600,82,267,77,315
ENSMUSG00000113158,2,0,0,0
ENSMUSG00000083191,0,0,0,0
ENSMUSG00000089071,0,0,0,0
ENSMUSG00000034892,34,11,28,4
ENSMUSG00000118866,5,97,1,78
ENSMUSG00000034883,176,9,143,15
ENSMUSG00000049751,39,3,35,8
ENSMUSG00000113149,0,0,0,0
ENSMUSG00000043998,1390,750,1402,818
ENSMUSG00000020973,83,2,80,4
ENSMUSG00000113786,0,0,0,0
ENSMUSG00000097061,85,4,84,7
ENSMUSG00000020974,341,24,351,29
ENSMUSG00000113190,0,0,0,0
ENSMUSG00000051890,105,24,134,16
ENSMUSG00000085539,0,0,3,0
ENSMUSG00000020978,1272,933,1202,1185
ENSMUSG00000020982,2433,450,2158,570
ENSMUSG00000118841,4,52,2,54
ENSMUSG00000113318,7,0,2,0
ENSMUSG00000052673,17,1,13,2
ENSMUSG00000044147,6340,2253,6731,2855
ENSMUSG00000113035,305,2,382,4
ENSMUSG00000049882,851,120,784,191
ENSMUSG00000034801,1344,393,1332,498
ENSMUSG00000065919,2,0,2,0
ENSMUSG00000020988,574,48,578,51
ENSMUSG00000054894,229,46,263,46
ENSMUSG00000020990,0,0,0,2
ENSMUSG00000076065,0,0,0,0
ENSMUSG00000020992,7,0,3,0
ENSMUSG00000034761,822,1078,747,1385
ENSMUSG00000113497,22,0,15,0
ENSMUSG00000021066,28,179,46,230
ENSMUSG00000078370,1,7,6,4
ENSMUSG00000079076,5,3,5,3
ENSMUSG00000021067,1271,269,1240,377
ENSMUSG00000113898,22,3,23,1
ENSMUSG00000113491,275,160,264,220
ENSMUSG00000089153,0,0,0,0
ENSMUSG00000021068,3982,460,3674,580
ENSMUSG00000114099,0,0,2,0
ENSMUSG00000090121,0,0,0,0
ENSMUSG00000021069,7,12,9,37
ENSMUSG00000085298,0,0,0,0
ENSMUSG00000021071,0,0,0,0
ENSMUSG00000113694,0,0,0,0
ENSMUSG00000112945,0,0,0,0
ENSMUSG00000021072,1171,511,1090,686
ENSMUSG00000113944,0,0,0,0
ENSMUSG00000113302,0,0,0,0
ENSMUSG00000114005,0,0,0,0
ENSMUSG00000088068,0,0,0,0
ENSMUSG00000114159,0,0,0,0
ENSMUSG00000112950,0,0,0,0
ENSMUSG00000113900,0,0,1,0
ENSMUSG00000048285,408,750,407,931
ENSMUSG00000113584,0,0,1,3
ENSMUSG00000113707,1,0,1,0
ENSMUSG00000021076,1062,566,920,569
ENSMUSG00000060073,248,360,239,416
ENSMUSG00000085622,46,2,46,5
ENSMUSG00000048118,935,248,929,328
ENSMUSG00000021078,1,0,1,0
ENSMUSG00000021079,723,153,635,210
ENSMUSG00000034601,704,130,674,142
ENSMUSG00000113878,4,0,5,0
ENSMUSG00000113572,0,636,0,711
ENSMUSG00000044548,6,42,8,63
ENSMUSG00000087109,0,0,0,0
ENSMUSG00000113278,0,0,0,0
ENSMUSG00000113441,0,0,0,0
ENSMUSG00000100668,0,0,0,0
ENSMUSG00000113630,0,0,0,0
ENSMUSG00000114028,0,0,0,0
ENSMUSG00000114063,0,0,0,0
ENSMUSG00000113422,0,0,0,0
ENSMUSG00000034574,893,738,931,856
ENSMUSG00000098224,1,71,1,115
ENSMUSG00000114155,0,3,0,6
ENSMUSG00000043398,101,8,92,5
ENSMUSG00000019718,566,91,538,82
ENSMUSG00000005078,620,293,610,376
ENSMUSG00000021086,0,0,0,0
ENSMUSG00000113976,0,63,0,87
ENSMUSG00000021087,0,31,0,25
ENSMUSG00000021090,0,0,0,0
ENSMUSG00000034501,606,190,512,204
ENSMUSG00000109482,1,0,5,0
ENSMUSG00000113143,0,0,0,0
ENSMUSG00000021094,575,107,715,87
ENSMUSG00000112989,0,0,0,0
ENSMUSG00000021096,2133,863,2138,1154
ENSMUSG00000113779,0,0,0,0
ENSMUSG00000021098,0,0,3,0
ENSMUSG00000021099,1,0,0,0
ENSMUSG00000097010,0,0,0,0
ENSMUSG00000102197,0,4,0,0
ENSMUSG00000051367,227,17,221,27
ENSMUSG00000119881,0,0,0,0
ENSMUSG00000034460,156,11,137,12
ENSMUSG00000021103,631,150,664,179
ENSMUSG00000119928,2,0,0,2
ENSMUSG00000034442,388,50,359,56
ENSMUSG00000044712,636,28,571,35
ENSMUSG00000113425,67,1,80,4
ENSMUSG00000056359,0,0,0,0
ENSMUSG00000113582,0,0,1,0
ENSMUSG00000114178,1,0,0,0
ENSMUSG00000113099,0,0,0,0
ENSMUSG00000034435,1,4,1,2
ENSMUSG00000113800,0,0,0,0
ENSMUSG00000021108,1258,41,1377,57
ENSMUSG00000113321,11,0,3,0
ENSMUSG00000113699,0,0,0,0
ENSMUSG00000087700,42,0,39,0
ENSMUSG00000021109,8280,1423,6493,1685
ENSMUSG00000114046,0,0,0,0
ENSMUSG00000066457,0,841,0,896
ENSMUSG00000021113,593,61,523,76
ENSMUSG00000044912,0,3,0,10
ENSMUSG00000100192,0,0,0,0
ENSMUSG00000071265,0,0,0,0
ENSMUSG00000029878,0,0,0,0
ENSMUSG00000113031,2,0,0,0
ENSMUSG00000079061,0,0,1,0
ENSMUSG00000113022,0,130,0,239
ENSMUSG00000113962,0,0,0,0
ENSMUSG00000113562,0,0,0,0
ENSMUSG00000113845,0,0,0,0
ENSMUSG00000113974,0,0,0,0
ENSMUSG00000034402,0,1,0,1
ENSMUSG00000046768,22,141,17,164
ENSMUSG00000048982,0,0,0,0
ENSMUSG00000021051,1586,946,1568,1200
ENSMUSG00000112254,17,0,12,0
ENSMUSG00000112459,0,0,0,0
ENSMUSG00000045690,183,19,197,30
ENSMUSG00000118552,0,0,0,0
ENSMUSG00000021054,1484,104,1525,172
ENSMUSG00000063450,368,968,405,1187
ENSMUSG00000092922,0,0,0,0
ENSMUSG00000021055,0,1,0,0
ENSMUSG00000046580,167,41,192,19
ENSMUSG00000021056,0,0,0,1
ENSMUSG00000112274,1,0,1,0
ENSMUSG00000021048,3671,382,3547,437
ENSMUSG00000112138,1,0,2,0
ENSMUSG00000112784,15,0,13,0
ENSMUSG00000021057,39,143,18,176
ENSMUSG00000112096,55,1,64,3
ENSMUSG00000056459,681,89,594,129
ENSMUSG00000033454,684,440,557,440
ENSMUSG00000097323,0,1,3,2
ENSMUSG00000059970,44,783,28,988
ENSMUSG00000052221,0,54,0,72
ENSMUSG00000077791,0,0,0,0
ENSMUSG00000073000,2,0,1,0
ENSMUSG00000112167,0,0,0,0
ENSMUSG00000052609,1770,529,1716,630
ENSMUSG00000092738,0,0,0,0
ENSMUSG00000112388,2,3,4,0
ENSMUSG00000021061,93,48,84,87
ENSMUSG00000090258,280,117,217,134
ENSMUSG00000033373,607,235,561,242
ENSMUSG00000042808,0,0,0,0
ENSMUSG00000021062,446,34,330,40
ENSMUSG00000059436,2443,626,2197,857
ENSMUSG00000112008,84,1,80,1
ENSMUSG00000112857,0,0,1,0
ENSMUSG00000112030,0,0,0,0
ENSMUSG00000112150,8,0,4,0
ENSMUSG00000021065,405,819,346,1014
ENSMUSG00000088002,0,0,0,0
ENSMUSG00000064833,0,0,0,0
ENSMUSG00000111939,0,0,0,0
ENSMUSG00000112392,0,0,0,0
ENSMUSG00000111896,0,0,0,0
ENSMUSG00000112003,237,178,197,253
ENSMUSG00000111903,0,0,0,0
ENSMUSG00000077707,0,0,0,0
ENSMUSG00000112551,0,18,0,38
ENSMUSG00000088039,0,0,0,0
ENSMUSG00000099418,0,0,1,0
ENSMUSG00000112302,118,16,124,32
ENSMUSG00000047454,1443,316,1442,379
ENSMUSG00000111932,13,41,6,43
ENSMUSG00000112637,5,0,6,0
ENSMUSG00000112506,0,0,0,0
ENSMUSG00000112090,0,0,0,0
ENSMUSG00000112391,0,0,1,0
ENSMUSG00000056987,0,0,0,0
ENSMUSG00000021112,965,343,1027,506
ENSMUSG00000021114,1198,689,1271,909
ENSMUSG00000021116,3240,525,2879,694
ENSMUSG00000021118,0,0,2,1
ENSMUSG00000046157,2237,76,2225,83
ENSMUSG00000060716,280,6,244,23
ENSMUSG00000021120,64,6,69,11
ENSMUSG00000112489,6,0,5,0
ENSMUSG00000112708,0,28,0,48
ENSMUSG00000021125,15,0,10,0
ENSMUSG00000111929,11,1,8,0
ENSMUSG00000021124,1677,179,1893,264
ENSMUSG00000091534,2,0,5,0
ENSMUSG00000091507,6,0,2,0
ENSMUSG00000066441,815,36,790,42
ENSMUSG00000021123,195,1,212,6
ENSMUSG00000066440,2121,504,2338,539
ENSMUSG00000059060,186,11,206,9
ENSMUSG00000112765,4,0,2,0
ENSMUSG00000112646,3,0,1,5
ENSMUSG00000112292,1,4,0,6
ENSMUSG00000111933,29,0,30,1
ENSMUSG00000112386,0,0,0,0
ENSMUSG00000021127,9006,2181,7603,2779
ENSMUSG00000112545,9,0,3,4
ENSMUSG00000097729,65,25,56,7
ENSMUSG00000015143,1785,3716,1835,4297
ENSMUSG00000112830,1,3,2,8
ENSMUSG00000112852,0,1,0,0
ENSMUSG00000112336,0,1,0,1
ENSMUSG00000049106,1651,429,1548,465
ENSMUSG00000105972,0,0,0,0
ENSMUSG00000112285,0,0,0,0
ENSMUSG00000112278,19,3,18,11
ENSMUSG00000032705,670,228,671,334
ENSMUSG00000112701,0,0,0,0
ENSMUSG00000097801,0,0,0,0
ENSMUSG00000119691,0,0,0,0
ENSMUSG00000021130,4,24,2,33
ENSMUSG00000112421,0,0,0,0
ENSMUSG00000112606,0,0,0,0
ENSMUSG00000089074,0,0,0,0
ENSMUSG00000112047,0,3,0,0
ENSMUSG00000021131,1505,205,1192,223
ENSMUSG00000112288,7,0,6,1
ENSMUSG00000048833,1275,426,1075,521
ENSMUSG00000112263,5,0,3,0
ENSMUSG00000044062,1,0,0,0
ENSMUSG00000066438,0,6,0,0
ENSMUSG00000062961,0,8,0,2
ENSMUSG00000097575,0,0,0,9
ENSMUSG00000112093,0,0,0,0
ENSMUSG00000021133,3147,935,3351,1092
ENSMUSG00000119334,0,0,0,0
ENSMUSG00000101912,0,0,0,0
ENSMUSG00000112880,10,2,17,0
ENSMUSG00000021134,1884,1871,1862,2554
ENSMUSG00000021135,6,1,7,0
ENSMUSG00000021136,0,9,1,9
ENSMUSG00000092673,0,0,0,0
ENSMUSG00000079055,8,6,12,3
ENSMUSG00000098128,0,0,0,0
ENSMUSG00000021139,25,2,24,12
ENSMUSG00000091803,226,18,209,15
ENSMUSG00000067224,5,12,5,12
ENSMUSG00000072974,12,3,4,0
ENSMUSG00000049246,2,103,0,110
ENSMUSG00000072972,11,0,12,4
ENSMUSG00000099478,64,9,61,8
ENSMUSG00000090935,721,90,695,107
ENSMUSG00000088651,0,0,0,0
ENSMUSG00000091587,0,0,3,0
ENSMUSG00000091947,2,0,0,0
ENSMUSG00000008438,5,0,3,5
ENSMUSG00000002679,272,126,266,167
ENSMUSG00000090244,3,0,4,0
ENSMUSG00000089806,5,0,0,0
ENSMUSG00000042734,34,83,36,107
ENSMUSG00000113184,4,3,6,0
ENSMUSG00000042724,60,36,85,48
ENSMUSG00000113303,0,1,0,1
ENSMUSG00000113950,0,0,0,0
ENSMUSG00000021140,2317,1215,2293,1461
ENSMUSG00000113622,0,0,0,0
ENSMUSG00000113746,0,0,0,1
ENSMUSG00000042700,1206,2618,1333,3345
ENSMUSG00000094374,9,30,4,27
ENSMUSG00000091668,0,1,0,3
ENSMUSG00000021219,0,0,0,0
ENSMUSG00000077630,0,0,0,0
ENSMUSG00000100890,0,0,0,0
ENSMUSG00000102249,0,0,0,0
ENSMUSG00000102029,0,0,0,0
ENSMUSG00000104380,0,0,0,0
ENSMUSG00000103387,0,0,0,0
ENSMUSG00000021221,16,6,12,2
ENSMUSG00000113664,72,50,52,49
ENSMUSG00000021222,557,102,581,95
ENSMUSG00000042628,636,556,661,647
ENSMUSG00000113431,1,129,2,128
ENSMUSG00000010608,4038,1676,3797,2164
ENSMUSG00000099708,56,14,71,13
ENSMUSG00000019969,2182,625,2010,775
ENSMUSG00000114050,11,0,15,0
ENSMUSG00000113881,0,0,0,0
ENSMUSG00000113999,2,8,3,8
ENSMUSG00000021223,86,1,91,4
ENSMUSG00000021224,1086,691,995,803
ENSMUSG00000114150,21,0,19,0
ENSMUSG00000113141,2,0,0,0
ENSMUSG00000113423,4,6,2,1
ENSMUSG00000096953,24,6,14,0
ENSMUSG00000046791,988,91,994,62
ENSMUSG00000090843,3,0,3,0
ENSMUSG00000021226,96,25,109,43
ENSMUSG00000072949,122,24,137,27
ENSMUSG00000113844,0,0,0,0
ENSMUSG00000052392,4,1,6,1
ENSMUSG00000113475,0,0,0,0
ENSMUSG00000097762,0,0,0,0
ENSMUSG00000021228,0,26,0,21
ENSMUSG00000042540,0,35,0,31
ENSMUSG00000044515,0,17,0,24
ENSMUSG00000043487,74,5,69,21
ENSMUSG00000042523,231,71,227,92
ENSMUSG00000054383,28,7,15,6
ENSMUSG00000042507,2913,506,3022,614
ENSMUSG00000113776,17,2,31,1
ENSMUSG00000113052,3,0,5,0
ENSMUSG00000113094,3,0,1,0
ENSMUSG00000042962,175,270,135,358
ENSMUSG00000072946,627,228,632,264
ENSMUSG00000113529,4,2,3,3
ENSMUSG00000042472,616,467,627,632
ENSMUSG00000021234,28,3,62,1
ENSMUSG00000021235,330,134,361,144
ENSMUSG00000021236,932,105,882,124
ENSMUSG00000057265,83,11,73,16
ENSMUSG00000098134,514,59,526,32
ENSMUSG00000021238,288,91,321,113
ENSMUSG00000085793,254,29,230,50
ENSMUSG00000021239,0,3,0,1
ENSMUSG00000021240,1843,247,1894,271
ENSMUSG00000071235,0,0,0,0
ENSMUSG00000071234,0,0,1,0
ENSMUSG00000113317,0,0,0,0
ENSMUSG00000021242,3360,1030,3916,1252
ENSMUSG00000021241,432,199,501,290
ENSMUSG00000002020,48,345,58,314
ENSMUSG00000092130,0,0,0,1
ENSMUSG00000113079,0,0,0,0
ENSMUSG00000092006,0,0,0,0
ENSMUSG00000042350,1266,581,1355,696
ENSMUSG00000079645,9,0,9,0
ENSMUSG00000021243,426,204,360,236
ENSMUSG00000021244,2473,871,2458,1061
ENSMUSG00000093629,9,0,11,0
ENSMUSG00000042320,102,1,84,1
ENSMUSG00000102935,8,0,8,0
ENSMUSG00000004789,3979,1212,3951,1590
ENSMUSG00000019235,65,2,72,0
ENSMUSG00000004791,18,18,20,31
ENSMUSG00000113681,2,10,2,13
ENSMUSG00000004788,1090,399,1237,466
ENSMUSG00000021245,713,35,635,43
ENSMUSG00000098263,0,0,0,0
ENSMUSG00000113568,2,64,1,132
ENSMUSG00000008822,166,71,164,105
ENSMUSG00000045064,37,1,31,8
ENSMUSG00000034290,4783,1253,5240,1564
ENSMUSG00000021248,3070,1832,3156,2138
ENSMUSG00000113072,5,7,0,0
ENSMUSG00000113752,17,1,15,0
ENSMUSG00000113488,0,0,0,0
ENSMUSG00000113940,0,0,0,0
ENSMUSG00000021250,491,752,846,982
ENSMUSG00000114163,0,0,0,0
ENSMUSG00000113165,54,9,46,8
ENSMUSG00000034271,2048,370,1942,437
ENSMUSG00000113249,1,39,0,28
ENSMUSG00000034266,416,11,460,7
ENSMUSG00000119481,0,0,0,0
ENSMUSG00000113464,0,0,0,0
ENSMUSG00000034258,3,80,6,117
ENSMUSG00000021252,615,241,565,230
ENSMUSG00000012609,571,310,529,431
