Geneid,RAW1,RAW1yuan,RAW2,RAW2yuan,RAW3,RAW3yuan
ENSMUSG00000020684,0,1,0,4,0,0
ENSMUSG00000020686,5,1,2,1,10,0
ENSMUSG00000035085,17,2,24,4,21,0
ENSMUSG00000020682,14,0,29,0,14,2
ENSMUSG00000020680,1827,2158,1935,2127,1859,2357
ENSMUSG00000018925,7,3,6,1,8,0
ENSMUSG00000119339,0,0,1,0,0,0
ENSMUSG00000035042,139,103,122,97,134,116
ENSMUSG00000019122,3559,1670,4451,1586,3452,1899
ENSMUSG00000051832,5,0,10,2,6,1
ENSMUSG00000018927,78,22,88,10,61,17
ENSMUSG00000081906,0,1,0,3,1,0
ENSMUSG00000000982,21281,8801,24252,9540,21049,10425
ENSMUSG00000018930,7124,2049,7668,2250,6824,2419
ENSMUSG00000083664,0,0,0,0,1,0
ENSMUSG00000083932,0,0,0,1,0,0
ENSMUSG00000081449,0,0,0,0,0,0
ENSMUSG00000080927,0,0,0,0,0,0
ENSMUSG00000083163,0,0,0,0,0,0
ENSMUSG00000069792,529,37,997,38,572,45
ENSMUSG00000000983,8,1,14,0,4,1
ENSMUSG00000051748,6,0,16,1,6,0
ENSMUSG00000000976,1166,1002,1127,929,1105,900
ENSMUSG00000081342,0,1,0,0,0,0
ENSMUSG00000085235,0,1,0,1,0,0
ENSMUSG00000020679,18,4,24,4,16,8
ENSMUSG00000020677,818,887,716,977,700,966
ENSMUSG00000034940,1008,786,992,810,948,894
ENSMUSG00000018648,208,69,254,59,215,71
ENSMUSG00000018651,466,551,445,562,514,585
ENSMUSG00000020532,667,797,683,794,655,831
ENSMUSG00000051452,0,2,0,0,0,0
ENSMUSG00000103122,1,2,3,1,5,1
ENSMUSG00000018697,493,879,409,809,496,916
ENSMUSG00000018698,1,1,0,0,0,0
ENSMUSG00000087211,0,0,0,0,0,0
ENSMUSG00000085044,0,0,0,0,0,0
ENSMUSG00000087407,0,0,0,0,0,0
ENSMUSG00000018405,278,241,243,222,254,247
ENSMUSG00000034449,217,190,257,149,232,198
ENSMUSG00000086799,2,4,7,1,3,0
ENSMUSG00000020530,1527,1386,1345,1434,1466,1596
ENSMUSG00000045140,177,217,159,226,175,270
ENSMUSG00000020527,1497,1453,1383,1427,1439,1575
ENSMUSG00000020526,509,328,368,302,436,319
ENSMUSG00000000805,58,0,102,0,61,0
ENSMUSG00000000804,1090,722,1174,660,1060,741
ENSMUSG00000082917,2,0,1,1,1,0
ENSMUSG00000083876,3,1,6,0,2,0
ENSMUSG00000082806,4,2,1,1,2,2
ENSMUSG00000119257,0,0,0,0,0,0
ENSMUSG00000018479,0,0,0,0,0,0
ENSMUSG00000018481,1158,1221,1126,1156,1120,1384
ENSMUSG00000118990,1,0,0,0,1,0
ENSMUSG00000080791,2,0,3,2,5,1
ENSMUSG00000085628,15,20,15,7,20,16
ENSMUSG00000020525,528,668,541,636,593,692
ENSMUSG00000059439,297,197,281,236,268,226
ENSMUSG00000086199,0,0,1,0,2,2
ENSMUSG00000093278,0,1,0,0,0,0
ENSMUSG00000085514,0,0,0,0,1,0
ENSMUSG00000087013,2,0,6,5,4,0
ENSMUSG00000000093,5,1,5,1,8,4
ENSMUSG00000069785,0,0,0,0,0,0
ENSMUSG00000000094,0,0,0,0,0,0
ENSMUSG00000081632,0,0,0,0,0,0
ENSMUSG00000034329,560,634,484,606,560,665
ENSMUSG00000080823,1,1,0,1,2,0
ENSMUSG00000085208,856,998,806,941,841,1050
ENSMUSG00000018068,938,1096,747,1173,870,1220
ENSMUSG00000034297,1955,1814,1890,1789,1889,1978
ENSMUSG00000119600,4,6,2,3,6,4
ENSMUSG00000064526,0,0,0,0,0,0
ENSMUSG00000020521,514,383,459,376,473,400
ENSMUSG00000020516,1181,1079,1147,1138,1106,1222
ENSMUSG00000020513,198,211,179,196,149,189
ENSMUSG00000018171,2047,1441,2099,1484,2145,1789
ENSMUSG00000065455,0,0,0,0,0,0
ENSMUSG00000083992,8447,8102,9355,7607,8947,8465
ENSMUSG00000072582,368,433,305,404,382,396
ENSMUSG00000047126,9303,9445,8705,9811,8947,10752
ENSMUSG00000018425,555,610,572,604,572,657
ENSMUSG00000119935,0,0,0,0,0,0
ENSMUSG00000018427,37,21,72,6,61,17
ENSMUSG00000088816,0,0,0,0,0,0
ENSMUSG00000061666,209,92,232,107,188,94
ENSMUSG00000085991,0,0,0,0,3,1
ENSMUSG00000020495,711,786,621,793,648,800
ENSMUSG00000082507,6,3,6,6,5,4
ENSMUSG00000020493,615,726,551,874,535,924
ENSMUSG00000020492,347,491,300,434,274,586
ENSMUSG00000065589,0,0,0,0,0,2
ENSMUSG00000085310,0,0,1,1,0,1
ENSMUSG00000018548,1445,1534,1218,1580,1305,1786
ENSMUSG00000046442,177,228,155,175,148,231
ENSMUSG00000080976,0,0,0,0,0,0
ENSMUSG00000088001,0,1,0,0,0,0
ENSMUSG00000007646,197,135,183,138,158,152
ENSMUSG00000010342,72,15,150,14,100,15
ENSMUSG00000119476,0,1,0,2,0,1
ENSMUSG00000118815,3,0,0,1,1,0
ENSMUSG00000119262,0,3,3,0,0,0
ENSMUSG00000118968,0,0,0,0,0,0
ENSMUSG00000119648,2,3,6,1,7,4
ENSMUSG00000119851,0,0,4,0,0,1
ENSMUSG00000083894,6,0,3,0,0,0
ENSMUSG00000119761,1,0,0,1,0,0
ENSMUSG00000020486,6,1,2,1,0,2
ENSMUSG00000018401,684,781,713,748,636,807
ENSMUSG00000070345,1,0,2,1,0,4
ENSMUSG00000034177,128,23,132,15,98,21
ENSMUSG00000087792,0,0,0,0,0,0
ENSMUSG00000085972,1,0,3,0,0,0
ENSMUSG00000020485,186,223,161,211,157,200
ENSMUSG00000084796,96,73,110,80,84,99
ENSMUSG00000065420,21,3,7,11,6,2
ENSMUSG00000105196,0,0,0,0,0,0
ENSMUSG00000034156,361,259,363,246,375,243
ENSMUSG00000009350,1,2,1,2,0,1
ENSMUSG00000085872,0,0,0,0,0,0
ENSMUSG00000009356,0,0,2,1,1,0
ENSMUSG00000034121,169,206,199,204,164,199
ENSMUSG00000052234,0,0,0,0,2,0
ENSMUSG00000093839,0,0,0,0,0,0
ENSMUSG00000093920,0,0,0,0,0,0
ENSMUSG00000060787,0,0,0,0,0,0
ENSMUSG00000083135,0,0,0,0,0,0
ENSMUSG00000044639,1,0,0,0,0,1
ENSMUSG00000020483,1587,2026,1524,1974,1635,2164
ENSMUSG00000086193,0,0,0,4,0,0
ENSMUSG00000018379,4439,6040,3586,6587,4150,7332
ENSMUSG00000087373,5,4,2,5,3,6
ENSMUSG00000018377,1346,914,1389,976,1418,1035
ENSMUSG00000018378,795,305,793,332,853,341
ENSMUSG00000023723,968,1135,910,1185,1013,1253
ENSMUSG00000108634,0,0,1,0,0,1
ENSMUSG00000034031,0,0,1,0,0,2
ENSMUSG00000081304,0,0,0,1,0,0
ENSMUSG00000069769,805,657,846,644,870,760
ENSMUSG00000092985,3,0,3,2,0,2
ENSMUSG00000085246,10,17,7,4,18,11
ENSMUSG00000084411,2,0,0,0,1,0
ENSMUSG00000087574,132,55,132,31,138,43
ENSMUSG00000085646,0,0,0,0,0,0
ENSMUSG00000018428,944,1275,859,1132,922,1297
ENSMUSG00000092399,0,1,2,1,4,1
ENSMUSG00000065012,0,0,0,0,0,0
ENSMUSG00000087338,4,0,3,0,3,0
ENSMUSG00000000278,1316,919,1435,886,1236,1024
ENSMUSG00000057534,0,0,0,0,0,0
ENSMUSG00000033983,343,428,295,469,303,459
ENSMUSG00000081766,0,0,0,0,0,0
ENSMUSG00000085152,4,1,9,0,6,0
ENSMUSG00000000275,6746,5987,6766,5665,6272,6091
ENSMUSG00000000276,588,425,541,397,566,489
ENSMUSG00000063109,0,0,0,0,0,0
ENSMUSG00000072553,1,0,1,0,0,0
ENSMUSG00000088798,0,0,0,0,0,0
ENSMUSG00000086919,0,0,0,0,0,0
ENSMUSG00000048616,0,0,0,1,0,0
ENSMUSG00000085798,0,0,0,0,0,0
ENSMUSG00000047773,0,0,0,0,0,0
ENSMUSG00000020553,174,141,227,155,153,129
ENSMUSG00000069763,3,1,1,0,0,1
ENSMUSG00000085074,0,0,0,0,0,0
ENSMUSG00000110344,201,66,176,61,232,66
ENSMUSG00000109967,0,0,0,0,0,0
ENSMUSG00000003948,1109,470,1018,487,1070,568
ENSMUSG00000003949,1,0,2,0,0,1
ENSMUSG00000020546,297,182,296,197,270,212
ENSMUSG00000083268,0,1,0,1,1,1
ENSMUSG00000081043,3,3,5,1,5,3
ENSMUSG00000020544,147,167,161,173,171,195
ENSMUSG00000020541,660,481,711,478,698,460
ENSMUSG00000088020,0,0,0,0,0,0
ENSMUSG00000085940,0,0,0,0,0,0
ENSMUSG00000083764,32,19,20,38,11,22
ENSMUSG00000046755,0,0,0,0,0,0
ENSMUSG00000081630,0,0,0,0,0,0
ENSMUSG00000081363,0,0,0,0,0,0
ENSMUSG00000081141,0,0,0,0,0,0
ENSMUSG00000087810,0,0,0,0,0,0
ENSMUSG00000056158,0,0,0,0,0,0
ENSMUSG00000119015,0,0,0,0,0,0
ENSMUSG00000082453,0,2,0,0,0,0
ENSMUSG00000080872,0,0,0,0,0,0
ENSMUSG00000054079,1013,1412,899,1491,893,1646
ENSMUSG00000059474,528,535,532,516,515,579
ENSMUSG00000020857,79,104,64,99,55,152
ENSMUSG00000091228,1,0,0,0,0,1
ENSMUSG00000037601,1113,2085,984,1812,1160,1944
ENSMUSG00000020859,2330,1465,2298,1505,2188,1610
ENSMUSG00000081604,220,345,317,314,265,418
ENSMUSG00000086003,6,9,2,6,3,5
ENSMUSG00000037573,661,531,688,458,700,572
ENSMUSG00000044177,4,3,7,3,4,1
ENSMUSG00000094091,3,5,0,2,2,6
ENSMUSG00000020863,1373,1987,1213,2047,1308,2127
ENSMUSG00000020864,1492,1612,1316,1597,1432,1720
ENSMUSG00000020865,324,157,337,108,303,140
ENSMUSG00000020866,7,4,8,1,5,2
ENSMUSG00000020867,0,0,1,0,0,0
ENSMUSG00000010080,0,0,0,0,0,0
ENSMUSG00000039110,1,1,0,0,0,2
ENSMUSG00000039096,91,89,72,85,85,98
ENSMUSG00000076435,136,36,128,38,129,46
ENSMUSG00000039084,4,0,2,0,5,2
ENSMUSG00000082945,0,0,0,0,0,0
ENSMUSG00000020869,5037,6057,5135,5877,4917,6554
ENSMUSG00000039055,264,370,220,358,263,447
ENSMUSG00000024414,173,241,174,247,199,259
ENSMUSG00000020868,1383,888,1585,886,1436,990
ENSMUSG00000085051,5,1,4,2,1,0
ENSMUSG00000056008,3,1,7,6,3,1
ENSMUSG00000020870,16,19,9,13,16,18
ENSMUSG00000075611,62,31,49,22,46,45
ENSMUSG00000075610,0,0,0,0,0,0
ENSMUSG00000083227,0,0,0,0,0,0
ENSMUSG00000081478,0,0,0,0,0,0
ENSMUSG00000081007,0,0,0,0,0,0
ENSMUSG00000081586,0,0,0,0,0,0
ENSMUSG00000043522,0,0,0,0,0,0
ENSMUSG00000064512,0,0,0,0,0,0
ENSMUSG00000001506,25,25,38,10,25,28
ENSMUSG00000001508,5,2,13,1,12,0
ENSMUSG00000038994,0,0,2,0,0,0
ENSMUSG00000038976,2813,3196,2838,2798,2947,3164
ENSMUSG00000047181,6,2,12,5,7,4
ENSMUSG00000038967,55,21,90,19,58,31
ENSMUSG00000087630,0,0,4,0,0,3
ENSMUSG00000001507,267,27,309,13,327,27
ENSMUSG00000001510,0,0,0,0,1,0
ENSMUSG00000020871,3,16,7,10,5,9
ENSMUSG00000086552,0,0,0,0,0,1
ENSMUSG00000083548,0,0,0,0,0,0
ENSMUSG00000085992,0,0,1,1,0,2
ENSMUSG00000020872,4,2,5,3,11,3
ENSMUSG00000038909,1513,1623,1375,1566,1464,1615
ENSMUSG00000085143,15,3,7,6,5,3
ENSMUSG00000085509,3,0,1,0,4,1
ENSMUSG00000038893,312,200,333,178,329,220
ENSMUSG00000101258,0,5,2,1,1,0
ENSMUSG00000020873,1032,933,847,1017,966,1060
ENSMUSG00000057522,2578,2663,2511,2746,2703,2839
ENSMUSG00000083208,0,0,1,2,1,2
ENSMUSG00000046719,10,3,9,1,11,2
ENSMUSG00000000120,1,0,2,2,0,0
ENSMUSG00000084856,0,2,0,0,0,0
ENSMUSG00000038845,487,660,420,610,518,785
ENSMUSG00000045075,8,2,9,1,8,13
ENSMUSG00000086191,4,5,4,10,2,6
ENSMUSG00000075595,1340,1053,1405,1116,1391,1090
ENSMUSG00000082981,3,0,2,2,2,1
ENSMUSG00000050860,94,18,101,16,80,18
ENSMUSG00000018381,82,33,63,34,79,42
ENSMUSG00000038811,185,108,240,107,186,91
ENSMUSG00000085578,4,4,5,8,2,3
ENSMUSG00000086015,11,31,20,33,21,36
ENSMUSG00000013418,8,5,8,3,7,8
ENSMUSG00000086255,2,0,0,1,0,0
ENSMUSG00000088854,0,0,0,0,0,0
ENSMUSG00000013415,1,0,0,1,2,0
ENSMUSG00000093358,0,0,0,0,0,0
ENSMUSG00000099928,0,0,0,0,0,0
ENSMUSG00000103376,0,0,0,0,0,0
ENSMUSG00000014351,1,0,2,0,1,0
ENSMUSG00000119079,0,0,0,0,1,0
ENSMUSG00000006058,373,504,350,446,394,484
ENSMUSG00000014349,2103,1932,2046,1793,2148,2021
ENSMUSG00000006057,16,31,27,44,29,48
ENSMUSG00000064795,0,0,0,0,0,0
ENSMUSG00000006056,0,0,0,0,0,0
ENSMUSG00000038756,2,0,0,0,3,3
ENSMUSG00000086337,0,0,0,0,0,0
ENSMUSG00000049604,0,0,0,1,0,0
ENSMUSG00000083337,151,233,188,293,265,391
ENSMUSG00000078706,0,1,2,1,0,0
ENSMUSG00000065546,0,0,0,0,0,0
ENSMUSG00000020875,0,0,1,2,0,0
ENSMUSG00000056648,20,17,33,23,26,25
ENSMUSG00000038721,211,261,168,268,193,251
ENSMUSG00000085645,13,16,24,15,35,32
ENSMUSG00000000690,171,242,181,241,172,261
ENSMUSG00000038700,95,77,70,44,67,75
ENSMUSG00000065519,4,0,0,0,0,1
ENSMUSG00000038692,201,197,180,213,194,229
ENSMUSG00000048763,56,26,38,17,36,30
ENSMUSG00000075589,6,4,6,7,12,1
ENSMUSG00000084844,2,1,5,2,3,0
ENSMUSG00000075588,1,1,2,0,1,0
ENSMUSG00000018973,0,0,0,2,0,1
ENSMUSG00000075587,0,0,0,0,1,0
ENSMUSG00000075586,0,0,0,0,0,0
ENSMUSG00000057058,0,1,1,0,0,0
ENSMUSG00000085242,2,3,6,2,7,1
ENSMUSG00000020876,388,336,318,320,336,321
ENSMUSG00000018666,1153,1132,1077,1220,1051,1224
ENSMUSG00000081249,9,3,12,6,8,3
ENSMUSG00000038615,3030,3009,2933,2988,2953,3066
ENSMUSG00000018672,31,3,53,5,25,5
ENSMUSG00000065515,0,0,0,0,0,0
ENSMUSG00000087117,0,0,0,0,0,0
ENSMUSG00000083651,0,0,0,0,0,0
ENSMUSG00000018669,640,437,714,414,678,463
ENSMUSG00000078700,145,328,136,351,154,346
ENSMUSG00000085307,2,0,0,0,0,0
ENSMUSG00000047040,2,0,4,3,3,2
ENSMUSG00000018659,243,222,258,201,236,180
ENSMUSG00000018678,362,451,295,349,313,400
ENSMUSG00000038560,0,0,0,1,0,0
ENSMUSG00000087067,1,1,3,2,1,1
ENSMUSG00000020877,117,112,120,131,121,120
ENSMUSG00000020878,2,0,3,0,4,1
ENSMUSG00000081860,0,0,0,0,1,0
ENSMUSG00000001445,883,743,831,739,829,952
ENSMUSG00000085262,0,1,2,1,2,1
ENSMUSG00000038534,297,332,296,317,274,351
ENSMUSG00000098769,0,1,0,2,0,2
ENSMUSG00000084068,0,0,0,0,0,0
ENSMUSG00000001444,0,0,5,0,0,1
ENSMUSG00000084368,0,0,0,0,0,0
ENSMUSG00000038517,2810,2391,2679,2123,2616,2503
ENSMUSG00000099286,0,0,0,0,0,0
ENSMUSG00000001440,10974,14644,9401,14796,10599,15483
ENSMUSG00000084936,0,0,0,0,0,0
ENSMUSG00000001441,2522,1698,2538,1705,2439,1887
ENSMUSG00000086680,7,6,17,3,12,8
ENSMUSG00000018882,1804,1108,1989,1127,1757,1258
ENSMUSG00000081958,6,0,3,3,6,0
ENSMUSG00000070337,1781,1361,1821,1169,1802,1218
ENSMUSG00000038485,924,838,959,935,896,878
ENSMUSG00000049807,399,198,438,166,402,164
ENSMUSG00000047988,0,3,6,0,1,1
ENSMUSG00000038453,91,29,147,36,101,33
ENSMUSG00000087042,11,2,15,3,9,4
ENSMUSG00000085860,0,0,0,0,0,0
ENSMUSG00000043439,16,6,10,5,7,3
ENSMUSG00000085586,477,278,554,337,497,309
ENSMUSG00000038437,2987,3594,2852,3190,3077,3570
ENSMUSG00000098881,0,0,0,0,0,0
ENSMUSG00000078695,463,329,421,281,472,311
ENSMUSG00000018537,342,343,347,364,337,334
ENSMUSG00000069744,735,981,787,946,786,1031
ENSMUSG00000018547,1709,2031,1644,1810,1618,2008
ENSMUSG00000085145,2,0,3,2,7,7
ENSMUSG00000098919,1,0,0,0,0,0
ENSMUSG00000018541,398,330,453,316,358,372
ENSMUSG00000084168,24,21,11,18,26,18
ENSMUSG00000018543,15,17,7,13,11,18
ENSMUSG00000071415,674,657,797,682,834,734
ENSMUSG00000064901,11,9,8,14,8,1
ENSMUSG00000038366,5141,2444,5503,2085,4871,2303
ENSMUSG00000050538,88,42,92,38,90,37
ENSMUSG00000070336,30,18,15,23,25,22
ENSMUSG00000086917,3,1,0,0,1,3
ENSMUSG00000017417,34,7,41,7,19,16
ENSMUSG00000082715,3,6,2,6,2,3
ENSMUSG00000038352,423,51,603,71,525,61
ENSMUSG00000020882,25,14,42,11,52,13
ENSMUSG00000086716,1,0,1,2,1,1
ENSMUSG00000017404,167,153,163,190,196,242
ENSMUSG00000017400,106,4,162,5,107,8
ENSMUSG00000084079,0,0,0,0,0,0
ENSMUSG00000020883,1020,375,1212,435,1081,450
ENSMUSG00000084896,0,0,0,0,0,0
ENSMUSG00000018160,1621,1580,1549,1584,1558,1645
ENSMUSG00000085897,1,5,3,1,7,6
ENSMUSG00000003119,1145,1605,1049,1515,1201,1892
ENSMUSG00000093176,0,1,5,0,0,3
ENSMUSG00000093673,0,1,3,0,3,2
ENSMUSG00000038255,0,0,0,1,0,0
ENSMUSG00000061718,0,0,1,0,0,0
ENSMUSG00000085944,0,0,0,0,0,2
ENSMUSG00000018167,883,868,802,753,854,912
ENSMUSG00000007877,3,1,2,1,0,2
ENSMUSG00000038216,0,0,0,0,0,0
ENSMUSG00000038208,109,125,101,90,106,136
ENSMUSG00000062312,4,0,0,0,0,0
ENSMUSG00000002580,115,143,158,105,115,162
ENSMUSG00000084835,0,1,1,0,0,0
ENSMUSG00000019312,1,1,4,0,2,0
ENSMUSG00000018168,0,0,0,0,0,0
ENSMUSG00000084621,0,0,0,0,0,0
ENSMUSG00000017195,1,0,1,0,0,0
ENSMUSG00000038150,618,339,726,270,638,251
ENSMUSG00000086545,0,0,0,0,0,0
ENSMUSG00000078134,256,491,233,423,263,502
ENSMUSG00000064224,0,0,0,1,0,0
ENSMUSG00000017211,0,0,0,0,0,0
ENSMUSG00000017204,9,0,12,1,10,0
ENSMUSG00000017221,3488,3512,3351,3649,3429,3910
ENSMUSG00000085955,2,2,0,4,1,0
ENSMUSG00000038067,4597,323,6763,306,4642,350
ENSMUSG00000017210,1603,1447,1552,1270,1624,1439
ENSMUSG00000088169,2,0,0,0,0,0
ENSMUSG00000058756,1016,187,1149,185,1046,184
ENSMUSG00000020889,340,120,465,113,362,108
ENSMUSG00000052915,1894,1845,1721,1818,1817,1999
ENSMUSG00000075576,17,19,31,19,24,16
ENSMUSG00000078676,1237,1310,1044,1265,1115,1339
ENSMUSG00000038020,42,15,50,12,42,9
ENSMUSG00000038013,1032,921,1145,954,1100,921
ENSMUSG00000017499,772,890,648,853,712,869
ENSMUSG00000037992,1698,463,1835,464,1594,497
ENSMUSG00000118885,0,1,7,0,2,1
ENSMUSG00000047197,1,1,3,0,5,0
ENSMUSG00000020914,7090,8452,5831,8439,6794,9299
ENSMUSG00000065262,0,0,0,0,0,0
ENSMUSG00000017493,1757,775,1596,732,1773,819
ENSMUSG00000017607,485,29,596,37,526,44
ENSMUSG00000037944,1,0,6,0,2,0
ENSMUSG00000037935,300,361,259,368,265,399
ENSMUSG00000035849,1,0,0,0,0,0
ENSMUSG00000020913,0,0,0,0,0,0
ENSMUSG00000083666,0,0,0,0,0,0
ENSMUSG00000035831,0,0,0,0,0,0
ENSMUSG00000075570,0,0,0,0,0,0
ENSMUSG00000017588,0,0,0,1,0,0
ENSMUSG00000055937,0,0,1,0,0,0
ENSMUSG00000019761,0,0,0,0,0,1
ENSMUSG00000087692,0,0,0,0,0,0
ENSMUSG00000020912,0,0,0,0,0,1
ENSMUSG00000084890,0,0,0,0,0,1
ENSMUSG00000035775,0,0,0,0,0,0
ENSMUSG00000006777,16,2,12,2,20,3
ENSMUSG00000064165,0,0,0,0,0,0
ENSMUSG00000059169,0,0,0,0,0,0
ENSMUSG00000069722,0,0,0,0,0,0
ENSMUSG00000069721,0,0,0,0,0,0
ENSMUSG00000078132,0,0,0,0,0,0
ENSMUSG00000047564,0,0,0,0,0,0
ENSMUSG00000047253,0,0,0,0,0,0
ENSMUSG00000075567,0,0,0,0,0,0
ENSMUSG00000078131,0,0,0,0,0,0
ENSMUSG00000049809,0,0,0,0,0,0
ENSMUSG00000057674,0,0,0,0,0,0
ENSMUSG00000058725,0,0,0,0,0,0
ENSMUSG00000060756,0,0,0,0,0,0
ENSMUSG00000062278,0,0,0,0,0,0
ENSMUSG00000063251,0,0,0,0,0,0
ENSMUSG00000044649,0,0,0,0,0,0
ENSMUSG00000045109,0,0,0,0,0,0
ENSMUSG00000078130,0,0,0,0,0,0
ENSMUSG00000069718,1,1,3,0,6,0
ENSMUSG00000082020,1,0,0,0,0,0
ENSMUSG00000075566,1,1,1,0,2,0
ENSMUSG00000082900,1,0,3,2,3,1
ENSMUSG00000082344,0,0,0,0,0,0
ENSMUSG00000078276,0,0,2,0,1,0
ENSMUSG00000118602,0,0,0,1,0,0
ENSMUSG00000118634,0,1,2,0,2,1
ENSMUSG00000118639,4,1,1,1,7,3
ENSMUSG00000083581,5,0,2,1,1,0
ENSMUSG00000078270,0,0,0,0,0,0
ENSMUSG00000078269,0,0,0,0,0,0
ENSMUSG00000118609,0,0,0,0,0,0
ENSMUSG00000078263,0,0,0,0,0,0
ENSMUSG00000078668,1,1,1,0,3,0
ENSMUSG00000089724,1,3,0,0,0,0
ENSMUSG00000078262,0,0,0,2,0,0
ENSMUSG00000078261,0,0,0,0,0,0
ENSMUSG00000078260,0,0,0,0,0,0
ENSMUSG00000078259,0,0,0,0,0,0
ENSMUSG00000048294,0,0,0,0,0,0
ENSMUSG00000078258,0,0,0,0,0,0
ENSMUSG00000078257,0,0,0,0,0,0
ENSMUSG00000082531,0,0,0,0,0,0
ENSMUSG00000046474,0,0,0,0,1,0
ENSMUSG00000119936,0,0,0,0,0,0
ENSMUSG00000069717,0,0,0,0,0,0
ENSMUSG00000090225,0,0,0,0,0,0
ENSMUSG00000070335,0,0,0,0,0,0
ENSMUSG00000059845,0,0,0,0,0,0
ENSMUSG00000082993,0,0,0,0,0,0
ENSMUSG00000070334,0,0,0,0,0,0
ENSMUSG00000078256,0,0,0,0,0,0
ENSMUSG00000086688,1012,1417,895,1564,983,1378
ENSMUSG00000051481,0,0,0,0,0,0
ENSMUSG00000078255,0,0,0,0,0,0
ENSMUSG00000082798,0,0,0,0,0,0
ENSMUSG00000081547,0,0,0,0,0,0
ENSMUSG00000078254,0,0,0,0,0,0
ENSMUSG00000078253,0,0,0,0,0,0
ENSMUSG00000082591,0,0,0,0,0,0
ENSMUSG00000078252,0,0,0,0,0,0
ENSMUSG00000035592,0,0,1,0,0,0
ENSMUSG00000057723,0,0,0,1,0,0
ENSMUSG00000043485,0,0,0,0,0,0
ENSMUSG00000048981,0,0,0,0,0,1
ENSMUSG00000087581,0,0,0,0,0,0
ENSMUSG00000118536,0,0,0,0,0,0
ENSMUSG00000046095,0,0,0,1,0,0
ENSMUSG00000048013,0,0,0,6,0,1
ENSMUSG00000020916,0,0,0,0,0,0
ENSMUSG00000086702,0,0,0,0,0,0
ENSMUSG00000044041,0,0,0,0,1,0
ENSMUSG00000054146,0,0,0,0,0,0
ENSMUSG00000020911,3,0,5,0,5,0
ENSMUSG00000051617,0,0,0,0,0,0
ENSMUSG00000045545,0,0,0,0,0,0
ENSMUSG00000084257,0,0,0,0,0,0
ENSMUSG00000082456,2,5,3,2,4,2
ENSMUSG00000053797,0,0,0,0,0,0
ENSMUSG00000035557,2,0,0,0,0,0
ENSMUSG00000053654,0,0,0,0,0,0
ENSMUSG00000086163,0,0,0,0,0,0
ENSMUSG00000087265,0,0,0,0,0,0
ENSMUSG00000035530,1692,1795,1413,1906,1510,2057
ENSMUSG00000017165,0,0,0,0,0,0
ENSMUSG00000006930,311,113,281,96,334,111
ENSMUSG00000092509,7,5,9,0,9,1
ENSMUSG00000091478,1372,2363,1142,2431,1285,2592
ENSMUSG00000001552,29,18,60,19,35,18
ENSMUSG00000086031,0,0,0,0,0,0
ENSMUSG00000006931,0,0,0,0,1,0
ENSMUSG00000001555,1,0,8,2,1,3
ENSMUSG00000017176,353,341,350,314,334,348
ENSMUSG00000001558,3,1,7,2,4,1
ENSMUSG00000048732,366,301,329,324,392,395
ENSMUSG00000020917,5514,5171,5999,4990,5573,5129
ENSMUSG00000104854,0,0,0,0,0,0
ENSMUSG00000006784,19,3,19,4,12,1
ENSMUSG00000118532,0,0,0,0,0,0
ENSMUSG00000006782,720,260,672,256,716,243
ENSMUSG00000014195,1037,1594,921,1588,1076,1743
ENSMUSG00000017837,719,633,714,551,700,631
ENSMUSG00000014198,5,1,13,0,6,1
ENSMUSG00000109112,0,0,0,0,0,0
ENSMUSG00000085604,9,5,9,4,8,0
ENSMUSG00000017830,625,171,729,211,629,185
ENSMUSG00000020918,1868,2702,1715,2368,1860,2770
ENSMUSG00000017832,9,8,8,22,6,11
ENSMUSG00000019173,3737,3216,3569,3067,3457,3398
ENSMUSG00000035355,4,2,0,0,2,2
ENSMUSG00000045471,0,0,0,0,0,1
ENSMUSG00000017747,233,182,243,125,223,141
ENSMUSG00000020919,1044,717,998,734,930,726
ENSMUSG00000004043,671,370,794,305,616,380
ENSMUSG00000004040,3783,1643,4295,1515,3688,1648
ENSMUSG00000004044,48,13,51,10,57,15
ENSMUSG00000019302,760,864,775,728,777,807
ENSMUSG00000098415,0,0,0,0,1,0
ENSMUSG00000001751,628,332,790,314,655,331
ENSMUSG00000019301,8,4,11,3,8,3
ENSMUSG00000001755,641,613,641,653,600,652
ENSMUSG00000017801,636,595,626,559,621,611
ENSMUSG00000019303,266,347,208,330,242,355
ENSMUSG00000017802,998,806,972,782,958,837
ENSMUSG00000035198,948,1276,1012,1166,1056,1236
ENSMUSG00000045007,65,42,86,28,59,30
ENSMUSG00000035172,205,94,227,95,216,99
ENSMUSG00000017167,999,800,1125,748,1059,807
ENSMUSG00000044052,164,180,154,165,105,167
ENSMUSG00000006920,548,360,616,351,587,408
ENSMUSG00000001240,0,3,0,3,0,1
ENSMUSG00000078656,12,8,7,8,8,5
ENSMUSG00000035112,44,65,45,36,67,51
ENSMUSG00000085083,0,0,1,4,3,1
ENSMUSG00000017188,475,684,532,635,571,703
ENSMUSG00000078653,8,2,3,2,7,4
ENSMUSG00000035086,1200,1122,1213,1096,1237,1303
ENSMUSG00000084152,0,0,0,0,0,0
ENSMUSG00000078652,4386,4420,3519,4663,3863,5023
ENSMUSG00000078651,476,433,529,429,539,478
ENSMUSG00000019326,26,17,33,17,28,15
